,Date,MetaData,raw_text,text
848,Fri Jan 11 17:09:34 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AamAadmiParty', 'name': 'AAP', 'id': 711694309, 'id_str': '711694309', 'indices': [27, 41]}], 'urls': [{'url': 'https://t.co/IU6eIWe0Do', 'expanded_url': 'https://twitter.com/i/web/status/1083772921972027392', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [100, 123]}]}","Sanyal, 57, had joined the @AamAadmiParty after quitting her job as the country chief executive of… https://t.co/IU6eIWe0Do","Sanyal, 57, had joined the @AamAadmiParty after quitting her job as the country chief executive of #RoyalBankofScotlandhttps://www.livemint.com/Politics/5gLzMnM038BlFkaAzmIJcJ/Bankerturnedpolitician-Meera-Sanyal-passes-away.html …"
849,Fri Jan 11 14:57:38 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/MEpIHy64Tz', 'expanded_url': 'https://twitter.com/i/web/status/1083739718011936768', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",Ashok Chawla’s resignation as NSE chairman comes in the backdrop of CBI obtaining sanction to prosecute him and fou… https://t.co/MEpIHy64Tz,Ashok Chawla’s resignation as NSE chairman comes in the backdrop of CBI obtaining sanction to prosecute him and four others in the Aircel-Maxis case.https://www.livemint.com/Money/VLXrgGLedutHTVewa0DtqO/AircelMaxis-case-Ashok-Chawla-resigns-as-NSE-chairman.html …
850,Fri Jan 11 12:35:19 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/zSgooDhbYK', 'expanded_url': 'https://twitter.com/i/web/status/1083703901604331522', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}","The Nokia 8.1 is priced at Rs 26,999, but doesn’t come with flagship specifications that other smartphones in this… https://t.co/zSgooDhbYK","The Nokia 8.1 is priced at Rs 26,999, but doesn’t come with flagship specifications that other smartphones in this range have to offer. So what makes this smartphone worth considering? Read the full review to find out.https://www.livemint.com/Technology/Rp73T1iFuq7gWQG1QGHWPM/Nokia-81-Review-Just-enough-for-a-midranged-phone.html …"
851,Fri Jan 11 07:48:55 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/vGEEt3Irxg', 'expanded_url': 'https://twitter.com/i/web/status/1083631827808485377', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",The Samsung Galaxy S10 will be launched at the Samsung Unpacked event in San Francisco on 21 February 12:30 am (IST… https://t.co/vGEEt3Irxg,The Samsung Galaxy S10 will be launched at the Samsung Unpacked event in San Francisco on 21 February 12:30 am (IST).https://www.livemint.com/Technology/bYmCxoN6HeU3VXV0UpVmrN/Samsung-Galaxy-S10-launch-February-20-Samsung-foldable-smart.html …
852,Fri Jan 11 07:34:32 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'livemint_m2m', 'name': 'Mint Mark to Market', 'id': 3280499923, 'id_str': '3280499923', 'indices': [3, 16]}], 'urls': []}","RT @livemint_m2m: Bandhan Bank cleansed itself of IL&amp;FS before Gruh merger. 
Q3 results were impressive enough for investors to forgive the…","RT @livemint_m2m: Bandhan Bank cleansed itself of IL&amp;FS before Gruh merger. 
Q3 results were impressive enough for investors to forgive the…"
853,Fri Jan 11 05:48:20 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/jeeiqhGqE4', 'expanded_url': 'https://twitter.com/i/web/status/1083601481540849664', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",Most analysts and fund managers are largely sanguine and say the divorce will not lead to any significant change in… https://t.co/jeeiqhGqE4,Most analysts and fund managers are largely sanguine and say the divorce will not lead to any significant change in the company’s leadership or its growth prospects.https://www.livemint.com/Companies/NThTtvLLpnS9qh44cUfTQI/Investors-question-Amazons-future-after-Bezos-announces-div.html …
854,Fri Jan 11 04:25:33 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/CnMEKqynCA', 'expanded_url': 'https://twitter.com/i/web/status/1083580651339579392', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}","Investors claimed the Google board failed in its duties by allowing harassment to occur, approving big payouts and… https://t.co/CnMEKqynCA","Investors claimed the Google board failed in its duties by allowing harassment to occur, approving big payouts and keeping the details private.https://www.livemint.com/Companies/v2Gh5pIkAl1BwEbzaJ7QRO/Google-sued-on-allegations-of-sexual-misconduct-coverup.html …"
855,Fri Jan 11 03:09:22 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ewgbFe7Q64', 'expanded_url': 'https://twitter.com/i/web/status/1083561476638396416', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",Asus is bundling a cooling accessory with a fan. Other accessories such as controller and docks are sold separately… https://t.co/ewgbFe7Q64,Asus is bundling a cooling accessory with a fan. Other accessories such as controller and docks are sold separately.https://www.livemint.com/Technology/jUiKRqnEtUfeUrE7IEDjtK/Asus-ROG-Phone-A-smartphone-that-will-appeal-only-to-gamers.html …
856,Fri Jan 11 00:58:56 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/DGYKPqLj4K', 'expanded_url': 'https://twitter.com/i/web/status/1083528652929753089', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","Beginning with ‘The Accidental Prime Minister’ today, a string of political biopics has been lined up for release i… https://t.co/DGYKPqLj4K","Beginning with ‘The Accidental Prime Minister’ today, a string of political biopics has been lined up for release in different languages just as 2019 Lok Sabha elections loom.https://www.livemint.com/Consumer/j0QNLkC3dw3qRzfNSguzfK/Its-election-fever-even-in-cinemas.html …"
857,Thu Jan 10 23:08:24 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/oJwoBk8nsi', 'expanded_url': 'https://twitter.com/i/web/status/1083500836087427072', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",A new book chronicles how in 2003 Sebi broke the back of powerful lobbies that perpetuated the black economy around… https://t.co/oJwoBk8nsi,A new book chronicles how in 2003 Sebi broke the back of powerful lobbies that perpetuated the black economy around hoax trading of shares.https://www.livemint.com/Money/zc8nj5MSH9SuJMUHZH3DhL/The-inside-story-of-Sebi-crackdown-on-dabba-trading.html …
858,Thu Jan 10 22:16:35 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/yxIQi82g3o', 'expanded_url': 'https://twitter.com/i/web/status/1083487796537438208', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","The government has decided to do away with the advance payment of 60% compensation, which was earlier part of the d… https://t.co/yxIQi82g3o","The government has decided to do away with the advance payment of 60% compensation, which was earlier part of the draft rules.https://www.livemint.com/Industry/jynrYOOYtSik55JzbDsYNL/Govt-to-tweak-solatium-clause-in-clinical-trials.html …"
859,Thu Jan 10 22:15:55 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/6h2wRAHjVG', 'expanded_url': 'https://twitter.com/i/web/status/1083487628442378240', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","Arvind Fashions, carved out of Arvind Ltd in December 2017, is all set to be listed individually in the coming week… https://t.co/6h2wRAHjVG","Arvind Fashions, carved out of Arvind Ltd in December 2017, is all set to be listed individually in the coming weeks.https://www.livemint.com/Companies/POcuDZTFUxaAIAPjzYalmL/Arvind-Fashions-looks-to-double-revenue-in-5-years.html …"
860,Thu Jan 10 18:47:11 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/o9KMBqXxfI', 'expanded_url': 'https://twitter.com/i/web/status/1083435097406136321', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}",The change in Bengaluru Metro route to the airport through the eastern part city will entail an additional cost of… https://t.co/o9KMBqXxfI,"The change in Bengaluru Metro route to the airport through the eastern part city will entail an additional cost of ₹5,000 crore.https://www.livemint.com/Politics/xZjRK9sFusFkXkqXzvl5kM/Karnataka-changes-Bengaluru-Metro-route-to-citys-airport.html …"
861,Thu Jan 10 17:35:03 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/zzctKEJvwQ', 'expanded_url': 'https://twitter.com/i/web/status/1083416946282876928', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","Investors are handing billions of dollars to Chinese AI startups, from SenseTime to Face++, hoping to ride a wave o… https://t.co/zzctKEJvwQ","Investors are handing billions of dollars to Chinese AI startups, from SenseTime to Face++, hoping to ride a wave of support from China intent on becoming the world leader in the technology by 2030.https://www.livemint.com/Companies/jun2NyMCECt0s5QvByRemK/AI-startup-SenseTime-readies-2-billion-funding.html …"
862,Thu Jan 10 17:23:48 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/c8Jn4e2Szy', 'expanded_url': 'https://twitter.com/i/web/status/1083414112934055936', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","The steel ministry this week convened a meeting of steelmakers JSW Steel, Tata Steel and SAIL with carmakers Maruti… https://t.co/c8Jn4e2Szy","The steel ministry this week convened a meeting of steelmakers JSW Steel, Tata Steel and SAIL with carmakers Maruti Suzuki, Hyundai, Honda and Ford.https://www.livemint.com/Auto/niA4qCN3v5EZpPmLKbzslJ/Modis-Make-in-India-a-casualty-as-steel-auto-firms-spar.html …"
863,Thu Jan 10 15:23:23 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/VQNodG28oS', 'expanded_url': 'https://twitter.com/i/web/status/1083383812313178113', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",Chandra Shekhar Ghosh is a new arrival on India’s banking scene. Billionaire Uday Kotak is a seasoned campaigner an… https://t.co/VQNodG28oS,"Chandra Shekhar Ghosh is a new arrival on India’s banking scene. Billionaire Uday Kotak is a seasoned campaigner and Asia’s richest banker. No wonder then that Ghosh is falling in line with a central bank command, while Kotak is suing.https://www.livemint.com/Opinion/1D3Jcaf6FjwwdNslLCGcZI/The-mutiny-of-an-elite-banker-and-the-surrender-of-another.html …"
864,Thu Jan 10 14:12:00 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/1tIKtxOTZz', 'expanded_url': 'https://twitter.com/i/web/status/1083365845915422720', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",Authorities laid out plans on Thursday for a nearly $2 billion investment that will add a new terminal and a second… https://t.co/1tIKtxOTZz,Authorities laid out plans on Thursday for a nearly $2 billion investment that will add a new terminal and a second runwayhttps://mintne.ws/2CbXZtG 
865,Thu Jan 10 13:32:35 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/KXO41xxRBD', 'expanded_url': 'https://twitter.com/i/web/status/1083355928643067905', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",Jet Airways promoter Naresh Goyal's talks with foreign shareholder Etihad Airways have stumbled on the issue of ced… https://t.co/KXO41xxRBD,Jet Airways promoter Naresh Goyal's talks with foreign shareholder Etihad Airways have stumbled on the issue of ceding operational control.https://www.livemint.com/Companies/VbD3hWmSV3gXBjQOBPxUEK/Jet-Airways-said-to-weigh-a-restart-of-bailout-talks-with-Ta.html …
866,Thu Jan 10 13:03:33 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/BxZ3APWcIS', 'expanded_url': 'https://twitter.com/i/web/status/1083348620814966786', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",JLR is set to announce ‘substantial’ job cuts in the thousands as the company faces double-digit drops in demand in… https://t.co/BxZ3APWcIS,JLR is set to announce ‘substantial’ job cuts in the thousands as the company faces double-digit drops in demand in China.https://www.livemint.com/Auto/FFGGygczUUM45S90ZvFzkJ/JLR-car-sales-dip-46-in-2018-on-China-woes.html …
867,Thu Jan 10 12:42:22 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/C4CltInydJ', 'expanded_url': 'https://twitter.com/i/web/status/1083343291750408192', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",Europeans gained the right to ask search engines to delist certain information about them in a landmark ruling five… https://t.co/C4CltInydJ,Europeans gained the right to ask search engines to delist certain information about them in a landmark ruling five years agohttps://mintne.ws/2Cfk8qS 
868,Thu Jan 10 12:18:16 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/C9q5ryF50d', 'expanded_url': 'https://twitter.com/i/web/status/1083337224907706370', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}","Tim Cook is hitting what could be the toughest time of his tenure in Apple’s corner office, and his legacy as heir… https://t.co/C9q5ryF50d","Tim Cook is hitting what could be the toughest time of his tenure in Apple’s corner office, and his legacy as heir to Steve Jobs will be on the line. Here are five reasons.https://www.livemint.com/Technology/fPDMqBo3vYU5yxsHSkmCNK/5-reasons-you-wouldnt-want-to-be-in-Tim-Cooks-shoes-right.html …"
869,Thu Jan 10 09:59:29 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/yl3X9i0wYD', 'expanded_url': 'https://twitter.com/i/web/status/1083302299638722560', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","The new variant's 1.5 litre, four-cylinder engine produces 119 PS of peak power at 6,600 rpm and 145 Nm of torque a… https://t.co/yl3X9i0wYD","The new variant's 1.5 litre, four-cylinder engine produces 119 PS of peak power at 6,600 rpm and 145 Nm of torque at 4,600 rpm.https://www.livemint.com/Auto/vfJL1b4MbrC1BnFbkfUKZL/New-Honda-City-petrol-variant-launched-at-Rs-1275-lakh.html …"
870,Thu Jan 10 06:51:40 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/qvu9IXS6Ne', 'expanded_url': 'https://twitter.com/i/web/status/1083255034437984256', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","Buyers will have their choice of three engines boasting as much as 400 horsepower, plus the option of adding a 10-i… https://t.co/qvu9IXS6Ne","Buyers will have their choice of three engines boasting as much as 400 horsepower, plus the option of adding a 10-inch, tablet-style touch screen

#FordExplorerhttps://www.livemint.com/Auto/7vub9xJUWHeCBowZGC3ZFL/2020-Ford-Explorer-What-is-different-in-new-SUV.html …"
871,Thu Jan 10 06:33:54 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'livemint_m2m', 'name': 'Mint Mark to Market', 'id': 3280499923, 'id_str': '3280499923', 'indices': [3, 16]}, {'screen_name': 'imharshaj', 'name': 'Harsha Jethmalani', 'id': 704553963299819521, 'id_str': '704553963299819521', 'indices': [67, 77]}], 'urls': []}","RT @livemint_m2m: Earnings corner: As Q3FY19 result season begins, @imharshaj takes a look at key issues facing some key sectors like autom…","RT @livemint_m2m: Earnings corner: As Q3FY19 result season begins, @imharshaj takes a look at key issues facing some key sectors like autom…"
872,Thu Jan 10 06:33:44 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'livemint_m2m', 'name': 'Mint Mark to Market', 'id': 3280499923, 'id_str': '3280499923', 'indices': [3, 16]}], 'urls': []}","RT @livemint_m2m: After a bumpy second quarter, IndusInd Bank Ltd seems to be firmly back on its historic steady growth path. The lender ha…","RT @livemint_m2m: After a bumpy second quarter, IndusInd Bank Ltd seems to be firmly back on its historic steady growth path. The lender ha…"
873,Thu Jan 10 04:37:49 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/40uEPOGG5I', 'expanded_url': 'https://twitter.com/i/web/status/1083221349647015936', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","Jeff Bezos, 54, is worth $137 billion, according to the Bloomberg  Billionaires Index, a ranking of the world’s 500… https://t.co/40uEPOGG5I","Jeff Bezos, 54, is worth $137 billion, according to the Bloomberg  Billionaires Index, a ranking of the world’s 500 wealthiest peoplehttps://www.livemint.com/Companies/ntexpRkcopvJbT5c4UAc7J/137-billion-at-stake-Jeff-and-MacKenzie-Bezos-to-divorce.html …"
874,Thu Jan 10 03:06:51 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ueXPTMbbcY', 'expanded_url': 'https://twitter.com/i/web/status/1083198457702010880', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","For emergency withdrawal purposes, it would be better to go with fund categories such as liquid funds and ultra sho… https://t.co/ueXPTMbbcY","For emergency withdrawal purposes, it would be better to go with fund categories such as liquid funds and ultra short-term funds rather than equity fundshttps://www.livemint.com/Money/BoJNAkaov4jA0VM8z2lEAO/Planned-withdrawals-are-best-done-using-SWP-option.html …"
875,Thu Jan 10 02:52:53 +0000 2019,"{'hashtags': [{'text': 'BlackMirror', 'indices': [37, 49]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/JSopMmQTlU', 'expanded_url': 'https://twitter.com/i/web/status/1083194941495373824', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","New interactive episode of Netflix’s #BlackMirror, Bandersnatch, which released on 28 December, has already generat… https://t.co/JSopMmQTlU","New interactive episode of Netflix’s #BlackMirror, Bandersnatch, which released on 28 December, has already generated more comments and analyses than any other show in recent memory

#Bandersnatchhttps://www.livemint.com/Companies/jrwmTljC4uKS8QXpyan6oJ/Black-Mirror-Bandersnatch-In-the-ending-Netflix-wins.html …"
876,Wed Jan 09 21:42:39 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/q7FttrreuN', 'expanded_url': 'https://twitter.com/i/web/status/1083116869979037696', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",Yes Bank has sent RBI a shortlist of names for the new CEO’s appointment according to recommendations by leadership… https://t.co/q7FttrreuN,Yes Bank has sent RBI a shortlist of names for the new CEO’s appointment according to recommendations by leadership advisory firm Korn Ferry.https://www.livemint.com/Companies/dA27vXXdx1tk0hwrHs0gfM/Yes-Bank-didnt-consult-Rana-Kapoor-Madhu-Kapur-on-CEO-name.html …
877,Wed Jan 09 19:51:50 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/bZpi5D7UCQ', 'expanded_url': 'https://twitter.com/i/web/status/1083088981489635328', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","The assets on the block include 7 operating annuity-based road projects, 8 operating toll-based road projects, 4 un… https://t.co/bZpi5D7UCQ","The assets on the block include 7 operating annuity-based road projects, 8 operating toll-based road projects, 4 under-construction road projects.https://www.livemint.com/Companies/Pj3tDiM3PtoU4eHw9B4npO/30-suitors-line-up-for-ILFS-road-asset-sale.html …"
878,Wed Jan 09 19:29:27 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/frfdFl5nAq', 'expanded_url': 'https://twitter.com/i/web/status/1083083348040310784', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","Indian steel makers do not manufacture auto grade steel, leaving domestic auto companies to turn to South Korean an… https://t.co/frfdFl5nAq","Indian steel makers do not manufacture auto grade steel, leaving domestic auto companies to turn to South Korean and Japanese steel.https://www.livemint.com/Auto/fVOoaZPqRKzxZzpYeMOGoK/Auto-firms-say-steel-import-norms-will-delay-manufacturing.html …"
879,Wed Jan 09 19:03:02 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/rJbFENo1E6', 'expanded_url': 'https://twitter.com/i/web/status/1083076699758030848', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","Bank loans grew 15.1% from a year earlier in December, while bank deposits grew 9.2% in the same period, Reserve Ba… https://t.co/rJbFENo1E6","Bank loans grew 15.1% from a year earlier in December, while bank deposits grew 9.2% in the same period, Reserve Bank of India (RBI) data showed.https://www.livemint.com/Industry/1urZtxOI77iSqYlL2B83UI/Bank-loan-growth-picks-up-pace-even-as-deposits-stagnate.html …"
880,Wed Jan 09 17:00:33 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/EjS9qpaZBx', 'expanded_url': 'https://twitter.com/i/web/status/1083045874597486592', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",The passage of the Bill and all the major opposition parties supporting it is crucial because it comes in the backd… https://t.co/EjS9qpaZBx,The passage of the Bill and all the major opposition parties supporting it is crucial because it comes in the backdrop of the Lok Sabha elections being less than three months away.https://www.livemint.com/Politics/TPiSiJDYBNumttJai9OYeL/Quota-bill-passed-in-Rajya-Sabha-now-awaits-presidents-nod.html …
881,Wed Jan 09 16:47:20 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Gqjkt6Mlti', 'expanded_url': 'https://twitter.com/i/web/status/1083042548883415040', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}","Chinese millennials, whose numbers have been pegged at 330 million, save less and allocate more of their income to… https://t.co/Gqjkt6Mlti","Chinese millennials, whose numbers have been pegged at 330 million, save less and allocate more of their income to leisure.https://www.livemint.com/Companies/LNRdUBTs0ACDhVQeLMUxtJ/Asian-millennials-will-drive-consumption-globally-Report.html …"
882,Wed Jan 09 16:27:40 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/zoPWvl4wt8', 'expanded_url': 'https://twitter.com/i/web/status/1083037601588600833', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","The value of venture capital-backed exits doubled in 2018 from 2017, driven by large exits such as Flipkart’s acqui… https://t.co/zoPWvl4wt8","The value of venture capital-backed exits doubled in 2018 from 2017, driven by large exits such as Flipkart’s acquisition by Walmart.https://www.livemint.com/Companies/bRXx05bRhZt639wh5LuedJ/Venture-capital-exits-climb-to-a-record-165-billion-in-2018.html …"
883,Wed Jan 09 15:04:07 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/GSwzgepKbH', 'expanded_url': 'https://twitter.com/i/web/status/1083016575890841600', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","Mercedes-Benz’s India car sales in 2018 increased by 1.4% to 15,538 units compared to the previous year when the co… https://t.co/GSwzgepKbH","Mercedes-Benz’s India car sales in 2018 increased by 1.4% to 15,538 units compared to the previous year when the company sold 15,330 units.https://www.livemint.com/Auto/xoXqS9Qa48DollXpCXVMaJ/Mercedes-Benzs-India-car-sales-rise-14-in-2018.html …"
884,Wed Jan 09 14:44:24 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/auEDi1CA0e', 'expanded_url': 'https://twitter.com/i/web/status/1083011611705528320', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}",US Federal Reserve chairman Jerome Powell has come under fire from US President Donald Trump for multiple interest… https://t.co/auEDi1CA0e,US Federal Reserve chairman Jerome Powell has come under fire from US President Donald Trump for multiple interest rate hikes in 2018.https://www.livemint.com/Politics/h8dOiPmE96KafHWnDjob7O/Fed-official-warns-of-US-recession-risk-if-rate-hikes-contin.html …
885,Wed Jan 09 14:20:34 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/4n3U6MJe9s', 'expanded_url': 'https://twitter.com/i/web/status/1083005616799526913', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",The government and main opposition Congress are locked in a slugfest over the stressed finances of Hindustan Aerona… https://t.co/4n3U6MJe9s,The government and main opposition Congress are locked in a slugfest over the stressed finances of Hindustan Aeronautics Ltd.https://www.livemint.com/Companies/xgBBgeHFZcWrFqnPGuQPRJ/HAL-share-buybacks-dividends-left-it-poorer-by-15500-cro.html …
886,Wed Jan 09 09:02:44 +0000 2019,"{'hashtags': [{'text': 'MintLongStory', 'indices': [121, 135]}], 'symbols': [], 'user_mentions': [{'screen_name': 'sunitarora', 'name': 'Sunit Arora', 'id': 39258955, 'id_str': '39258955', 'indices': [3, 14]}], 'urls': []}","RT @sunitarora: Shailesh Chitnis argues that there's little game-changing innovation by the tech industry. Do you agree?
#MintLongStory @li…","RT @sunitarora: Shailesh Chitnis argues that there's little game-changing innovation by the tech industry. Do you agree?
#MintLongStory @li…"
887,Wed Jan 09 07:45:56 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/LT8rDjHG36', 'expanded_url': 'https://twitter.com/i/web/status/1082906301410070528', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","The TCS stock returned 40.2% in 2018, emerging as the second best performing scrip behind Bajaj Finance in the Sens… https://t.co/LT8rDjHG36","The TCS stock returned 40.2% in 2018, emerging as the second best performing scrip behind Bajaj Finance in the Sensex.https://www.livemint.com/Companies/RsvHbq110CES5G7EtmOebL/TCS-share-price-company-news-Sensex-stock-2019-results.html …"
888,Wed Jan 09 07:38:15 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Q3RwRx2dt0', 'expanded_url': 'https://twitter.com/i/web/status/1082904369266188288', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",This is the third major announcement among the series of five from the Chinese smartphone maker. The other two were… https://t.co/Q3RwRx2dt0,"This is the third major announcement among the series of five from the Chinese smartphone maker. The other two were price cuts of up to Rs 4,500 on the Mi A2 and Rs 4,000 on the Redmi Note 5 Pro.https://www.livemint.com/Technology/x8fjvNOVK6fEFLOLve346M/Its-Redmi-Y2s-turn-to-get-a-price-cut-after-Redmi-Note-5-P.html …"
889,Wed Jan 09 06:55:58 +0000 2019,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/SBIKHiZWAD', 'expanded_url': 'https://twitter.com/i/web/status/1082893728593829890', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}","Redmi Note 5 Pro has seen price fluctuations since its launch last year, but this is unarguably the biggest discoun… https://t.co/SBIKHiZWAD","Redmi Note 5 Pro has seen price fluctuations since its launch last year, but this is unarguably the biggest discount.https://www.livemint.com/Technology/XVujOS82sfekVYGkVJZvOP/Xiaomi-Redmi-Note-5-Pro-Rs-4000-price-cut.html …"
